ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
1597,45,20,4070000,92606,4,140600,3,12136000,0,1,0,0,0
1598,66,41,814000,92325,3,7400,3,0,0,1,0,0,1
1599,40,15,6290000,94550,2,29600,1,0,0,1,0,0,0
1600,50,24,9176000,93305,1,362600,1,19684000,0,0,0,1,0
1601,60,36,9546000,92028,2,444000,1,0,0,0,0,1,0
1602,31,7,13320000,93407,1,318200,1,0,0,0,0,0,0
1603,40,14,5476000,90245,4,103600,2,0,0,0,0,1,0
1604,36,6,10212000,92152,1,518000,3,6364000,1,0,0,1,0
1605,55,29,8214000,90502,2,266400,3,0,1,0,0,0,1
1606,54,28,6142000,93555,3,59200,1,0,0,0,0,1,0
1607,35,10,2442000,90266,4,125800,1,6438000,0,0,0,1,0
1608,55,29,1554000,92028,4,51800,3,0,0,0,0,0,0
1609,36,10,2590000,94608,2,22200,1,7252000,0,0,0,1,0
1610,66,41,7770000,93023,1,59200,3,0,0,1,1,1,1
1611,38,14,7622000,94305,1,59200,2,0,0,0,0,0,1
1612,58,32,5550000,92096,2,170200,3,0,0,0,0,0,0
1613,41,17,2442000,94550,1,51800,1,7696000,0,0,0,0,0
1614,60,34,3848000,94305,4,125800,2,0,0,1,0,1,0
1615,47,23,6586000,94920,1,192400,2,0,0,1,1,1,1
1616,62,36,4662000,93109,1,185000,3,0,0,0,0,0,0
1617,48,23,6216000,94402,4,229400,2,0,1,1,1,1,0
1618,61,36,3256000,91302,4,155400,1,0,0,0,0,0,0
1619,29,3,2146000,94720,3,74000,1,0,0,0,0,1,1
1620,45,21,2146000,90005,1,22200,3,0,0,0,0,1,0
1621,39,14,1628000,94035,2,22200,2,0,0,0,0,1,0
1622,31,6,3922000,92093,4,162800,1,8436000,0,0,0,1,0
1623,39,14,1776000,94611,2,22200,2,0,0,0,0,1,0
1624,63,38,11322000,90045,1,96200,1,33670000,0,0,0,0,0
1625,28,2,2294000,90024,2,22200,2,0,0,1,0,1,0
1626,56,30,1554000,94542,2,51800,2,0,0,0,0,1,0
1627,31,6,13320000,93108,2,495800,1,0,0,0,0,0,0
1628,46,20,6068000,91016,3,51800,2,0,0,0,0,1,1
1629,42,18,6660000,95064,4,59200,1,18130000,0,1,0,0,0
1630,53,29,11396000,93407,4,547600,3,0,1,0,0,0,0
1631,41,17,7326000,92096,2,133200,2,0,0,0,0,1,1
1632,61,36,11322000,91105,1,192400,2,0,1,1,1,0,1
1633,31,5,6882000,95032,2,229400,2,0,1,0,0,1,0
1634,62,38,3922000,92121,1,0,2,0,0,0,0,0,0
1635,59,34,1332000,95814,3,96200,2,7696000,0,0,1,1,1
1636,49,24,5180000,91330,1,214600,1,0,0,0,0,0,0
1637,65,39,7400000,92122,4,125800,3,0,0,0,0,0,1
1638,30,6,14282000,94022,3,466200,3,0,1,0,0,1,0
1639,32,7,9250000,95133,1,0,1,0,0,0,0,1,1
1640,56,31,5032000,94571,2,0,3,0,0,1,0,1,0
1641,36,10,4070000,90009,1,148000,1,7030000,0,0,0,1,0
1642,58,34,11248000,92182,4,266400,3,0,1,0,0,0,0
1643,27,3,6216000,95814,3,111000,1,0,0,0,0,1,1
1644,41,16,962000,91125,2,0,3,0,0,0,0,1,0
1645,59,35,2442000,91355,4,29600,1,9694000,0,0,0,0,1
1646,56,32,6586000,92096,4,74000,2,6660000,0,1,0,1,0
1647,52,26,6882000,91745,1,177600,1,0,0,0,0,1,0
1648,35,5,5032000,90509,4,133200,3,0,0,0,0,0,0
1649,47,21,6290000,93106,2,125800,2,0,0,0,0,0,1
1650,29,4,5402000,95039,1,59200,2,0,0,0,0,1,0
1651,31,6,6142000,92131,4,162800,2,7844000,0,0,0,1,0
1652,62,36,11692000,94301,2,466200,3,0,1,0,0,1,0
1653,48,18,13468000,92626,4,444000,3,0,1,0,0,1,0
1654,26,1,1776000,96651,2,66600,3,9102000,0,0,0,0,1
1655,60,34,7548000,94305,2,148000,1,0,0,0,0,1,1
1656,35,11,3922000,91355,3,207200,1,0,0,0,0,0,0
1657,40,15,12950000,92646,2,244200,1,0,0,0,0,1,0
1658,31,5,2072000,94538,3,74000,1,0,0,0,0,1,0
1659,50,25,1036000,92037,4,59200,1,0,0,0,0,1,0
1660,33,7,10286000,95828,1,296000,3,7844000,1,0,1,1,1
1661,37,11,2516000,95747,3,66600,1,0,0,0,0,1,0
1662,38,14,4736000,92093,1,111000,3,0,0,0,0,0,1
1663,63,38,6216000,94607,4,7400,2,0,0,0,0,0,0
1664,57,32,3108000,95070,3,37000,2,0,0,1,0,1,0
1665,61,35,4662000,91605,1,118400,1,0,0,0,0,1,0
1666,37,12,7400000,92735,3,88800,3,25234000,0,0,0,1,1
1667,51,25,14060000,95138,2,310800,2,0,1,0,0,1,0
1668,44,20,1628000,90024,1,74000,1,6734000,0,0,0,0,0
1669,63,37,1480000,90066,1,59200,2,0,0,1,0,0,1
1670,43,18,1554000,95037,2,103600,2,0,0,0,0,1,1
1671,38,14,1850000,95135,4,29600,2,7474000,0,0,0,1,0
1672,34,9,1480000,92648,4,81400,3,0,0,0,0,1,0
1673,48,23,12802000,94546,3,14800,1,0,1,0,1,1,1
1674,29,5,5994000,94115,2,185000,1,0,0,0,0,0,1
1675,37,11,10286000,95814,2,59200,2,31154000,1,0,0,1,0
1676,60,35,8806000,90266,2,288600,1,0,0,1,0,1,0
1677,46,20,5476000,92821,4,192400,3,7696000,0,0,0,1,0
1678,34,10,3108000,92173,1,111000,2,9694000,0,0,0,0,0
1679,56,30,5402000,94035,2,81400,1,0,0,0,0,0,0
1680,57,31,8436000,94590,4,384800,1,0,1,1,1,1,0
1681,62,36,3256000,92093,2,74000,3,0,0,0,0,0,0
1682,32,8,10434000,90005,2,320420,1,0,0,0,0,0,0
1683,51,26,1036000,92182,2,0,1,7622000,0,0,0,1,0
1684,55,29,2442000,92660,2,29600,3,0,0,0,0,0,0
1685,60,34,6142000,94028,2,148000,1,18426000,0,0,0,0,0
1686,40,16,6586000,90011,4,59200,1,11470000,0,0,0,1,0
1687,62,38,2886000,96003,4,162800,1,0,0,1,0,1,0
1688,63,39,6142000,90025,3,148000,3,0,0,0,0,1,1
1689,60,34,7992000,92152,2,148000,1,26566000,0,0,0,1,0
1690,59,34,1554000,92028,3,96200,2,0,0,0,0,1,1
1691,26,1,7548000,95521,1,140600,1,0,0,0,0,0,0
1692,56,32,3552000,94117,1,118400,3,0,0,0,0,0,1
1693,58,32,2368000,93014,3,103600,1,0,0,0,0,1,0
1694,57,31,3182000,95616,1,14800,1,0,0,0,0,0,0
1695,48,23,2590000,94025,4,29600,2,8732000,0,0,0,0,0
1696,30,6,13616000,91911,1,444000,1,0,0,0,0,1,0
1697,45,21,10360000,91024,2,562400,1,9768000,0,0,0,0,0
1698,64,38,2368000,90065,3,51800,2,0,0,0,0,1,1
1699,44,20,11026000,92121,1,125800,1,0,0,0,0,1,0
1700,51,25,1110000,94720,4,44400,3,0,0,0,0,0,1
1701,43,16,5254000,90089,3,172420,2,0,0,0,0,0,0
1702,29,3,7992000,94304,4,133200,2,0,0,0,0,0,0
1703,56,30,9028000,93555,2,37000,1,0,0,0,0,0,1
1704,65,41,2960000,94542,3,7400,3,0,0,0,0,1,0
1705,46,22,14652000,95521,2,493580,1,0,0,0,0,0,1
1706,48,24,5846000,90245,4,103600,2,0,0,1,0,0,1
1707,56,31,6216000,92672,1,7400,3,0,0,0,0,1,0
1708,61,37,2294000,92374,3,29600,2,0,0,0,0,0,1
1709,46,20,888000,90250,4,44400,3,0,0,0,0,0,1
1710,58,34,6512000,93555,2,118400,1,0,0,0,0,1,1
1711,31,5,2146000,95405,2,22200,2,9694000,0,0,0,1,1
1712,27,3,14874000,95819,1,468420,1,11692000,0,0,0,1,0
1713,44,20,1480000,92780,1,103600,3,0,0,0,0,0,0
1714,44,20,1110000,90405,1,74000,1,0,0,0,0,1,0
1715,51,27,11470000,94720,2,29600,1,7918000,0,0,0,0,1
1716,39,13,1850000,95370,3,14800,2,0,0,0,0,1,0
1717,32,8,14800000,91330,2,481000,1,41810000,0,0,0,1,0
1718,33,7,7474000,93727,1,199800,2,17242000,0,0,0,0,0
1719,40,16,1406000,92028,4,29600,2,0,0,0,0,1,1
1720,36,12,13912000,91304,2,481000,1,0,0,0,0,1,1
1721,52,28,592000,95060,1,22200,1,0,0,0,0,1,0
1722,54,29,4366000,92867,2,170200,3,11248000,0,0,0,1,0
1723,26,2,5328000,92647,4,192400,1,0,0,1,1,1,0
1724,39,15,4070000,95821,1,111000,3,0,0,0,0,1,0
1725,46,19,1776000,90025,3,49580,2,0,0,0,0,1,0
1726,57,32,1406000,95348,1,96200,1,0,0,0,0,1,0
1727,59,33,5254000,91335,2,170200,3,11100000,0,0,0,1,1
1728,52,26,3996000,90049,2,111000,2,0,0,0,0,0,1
1729,52,26,2072000,95405,1,22200,3,0,0,0,0,1,0
1730,50,20,1850000,91320,4,29600,3,0,0,0,0,1,0
1731,41,17,3774000,94402,2,44400,3,0,0,0,0,0,1
1732,43,19,9250000,92122,3,177600,1,0,1,0,0,1,0
1733,25,0,6512000,94566,2,133200,2,23606000,0,0,0,1,1
1734,40,16,9250000,95125,2,162800,1,0,0,0,0,1,0
1735,35,10,5846000,94720,4,155400,3,13468000,0,0,0,1,0
1736,60,36,2294000,95051,3,29600,2,0,0,0,0,1,1
1737,57,31,9694000,95133,2,199800,1,29156000,0,0,0,0,1
1738,44,19,5180000,92399,1,14800,2,17020000,0,1,0,0,0
1739,61,36,2812000,91129,3,66600,3,6068000,0,0,0,1,1
1740,33,7,6142000,95211,1,185000,1,0,0,1,1,1,1
1741,45,20,4366000,95008,1,177600,1,0,0,1,1,1,0
1742,45,21,8954000,94066,1,347800,1,0,0,0,0,0,0
1743,64,38,3108000,95929,2,51800,3,10138000,0,0,0,1,0
1744,50,24,2368000,94701,4,133200,1,8066000,0,0,0,1,0
1745,28,3,2146000,91105,4,59200,1,9990000,0,0,0,1,0
1746,37,12,2960000,90065,2,81400,2,0,0,1,0,0,1
1747,62,36,1850000,90740,3,22200,3,0,0,0,0,1,1
1748,29,5,1554000,90717,4,29600,2,6586000,0,0,0,0,1
1749,49,23,5846000,95819,3,51800,2,11174000,0,0,0,1,0
1750,46,22,3848000,95814,2,155400,3,16354000,0,0,0,0,0
1751,60,34,4514000,95521,4,125800,2,16946000,0,0,0,0,0
1752,55,31,1850000,94720,2,14800,1,0,0,0,0,0,0
1753,33,8,11470000,92717,1,547600,3,0,1,0,0,0,0
1754,53,29,1850000,92008,2,29600,1,0,0,0,0,1,0
1755,50,24,5920000,95616,4,362600,1,0,0,0,0,1,0
1756,28,3,4070000,92647,4,125800,2,0,0,0,0,1,1
1757,42,17,1702000,95053,2,0,3,0,0,0,0,0,0
1758,33,9,4440000,90630,1,88800,1,0,0,0,0,1,1
1759,40,14,3996000,96003,2,51800,1,0,0,0,0,0,0
1760,31,6,3256000,94720,4,59200,1,0,0,0,0,0,0
1761,41,16,2442000,94309,4,0,2,0,0,0,0,1,0
1762,52,27,3330000,94720,2,148000,2,8954000,0,0,0,0,1
1763,65,35,4070000,94526,4,123580,3,6586000,0,0,0,1,1
1764,48,24,9916000,94105,1,370000,1,0,0,0,0,0,1
1765,45,21,3256000,94596,3,44400,2,0,0,0,0,1,0
1766,26,0,11026000,95051,2,532800,1,11396000,0,0,0,0,0
1767,64,38,1628000,92697,2,14800,3,0,0,1,0,0,0
1768,41,14,5476000,92691,3,172420,2,0,0,0,0,1,0
1769,43,18,9472000,92093,4,392200,1,6216000,1,0,0,0,0
1770,60,36,4588000,94061,4,162800,1,0,0,0,0,0,0
1771,62,37,666000,91320,1,7400,1,6956000,0,0,0,0,0
1772,46,21,666000,95023,2,51800,3,0,0,0,0,1,0
1773,36,11,1110000,94720,2,22200,2,8806000,0,0,0,0,0
1774,31,5,2072000,92037,4,59200,1,0,0,0,0,0,0
1775,43,18,6142000,93109,3,37000,3,0,0,0,0,0,1
1776,46,22,5402000,91360,1,59200,3,8658000,0,0,0,0,0
1777,50,26,3108000,94080,4,81400,2,11174000,0,0,0,1,0
1778,52,27,2516000,93117,2,51800,2,8436000,0,0,0,1,1
1779,27,3,2368000,94710,3,74000,2,0,0,0,0,0,0
1780,34,9,5032000,94720,1,207200,1,0,0,0,0,1,0
1781,49,24,6068000,95051,1,214600,1,19758000,0,0,0,1,0
1782,52,26,1406000,90650,2,51800,2,0,0,0,0,0,1
1783,37,11,4440000,95825,2,207200,1,13394000,0,0,0,0,1
1784,53,27,14208000,94720,1,125800,1,44474000,0,0,0,1,0
1785,54,29,8806000,91355,3,148000,1,0,1,1,1,0,0
1786,29,3,14060000,94080,2,333000,1,0,0,0,0,1,0
1787,35,11,2516000,93117,1,111000,2,0,0,0,0,0,0
1788,32,6,3256000,94608,4,14800,1,0,0,1,1,1,1
1789,38,13,1702000,91116,4,14800,3,0,0,0,0,1,0
1790,44,20,12654000,91330,4,51800,1,41958000,1,0,1,1,1
1791,44,20,3182000,92124,1,22200,3,0,0,1,0,0,1
1792,48,22,10286000,94309,1,0,1,0,0,0,1,1,1
1793,46,20,8732000,93009,1,421800,1,0,0,0,1,1,1
1794,35,9,8362000,94596,3,59200,3,0,1,0,0,1,0
1795,56,32,7252000,91355,3,288600,3,0,1,0,0,0,0
1796,49,24,5180000,90024,1,214600,1,0,0,0,0,0,1
1797,57,32,3108000,92831,2,155400,3,0,0,0,0,1,0
1798,35,10,10582000,91365,1,636400,1,0,0,0,0,1,1
1799,44,20,13690000,94086,3,199800,1,0,1,0,0,1,0
1800,38,14,2072000,95821,4,29600,2,7400000,0,0,0,1,0
1801,57,33,3330000,94080,3,111000,1,13394000,0,1,1,1,1
1802,35,10,5772000,92121,1,192400,2,0,0,0,0,0,0
1803,29,3,8954000,92806,2,96200,1,0,0,0,0,0,0
1804,58,32,4366000,94542,1,118400,1,0,0,0,0,1,0
1805,40,16,4736000,92661,4,197580,1,0,0,1,0,1,0
1806,51,26,1110000,92373,2,0,1,8436000,0,0,0,1,0
1807,61,36,740000,90740,1,7400,1,0,0,0,0,0,0
1808,46,20,4514000,90036,2,29600,3,0,0,0,0,0,0
1809,55,31,3700000,93010,4,111000,1,0,0,0,0,1,0
1810,35,10,5846000,95045,4,155400,3,0,0,1,0,1,0
1811,60,34,2590000,90025,1,14800,1,0,0,0,0,1,0
1812,28,3,814000,94534,4,37000,3,0,0,0,0,0,0
1813,43,19,9472000,95054,1,347800,1,0,0,0,0,1,0
1814,61,36,4070000,90033,3,66600,3,0,0,0,0,1,1
1815,48,22,5846000,95747,3,51800,2,0,0,0,0,1,0
1816,65,39,1332000,94923,2,29600,1,0,0,1,1,1,1
1817,45,19,6734000,92373,2,125800,2,0,0,1,0,1,0
1818,36,11,666000,94604,4,14800,3,0,0,0,0,0,1
1819,45,20,4588000,95818,2,162800,3,0,0,0,0,1,0
1820,60,34,4366000,94110,1,118400,1,17094000,0,0,0,1,0
1821,47,22,1850000,90404,1,7400,1,10952000,0,0,0,1,0
1822,32,7,3996000,96008,4,96200,1,0,0,1,0,1,0
1823,48,23,8288000,93014,1,377400,2,6364000,1,1,1,1,0
1824,33,8,9250000,91320,1,0,1,0,0,0,0,1,1
1825,49,23,14356000,94022,4,614200,2,0,1,0,0,0,1
1826,56,32,11914000,94720,1,429200,3,0,1,1,0,0,0
1827,59,33,2590000,91105,1,14800,1,12654000,0,0,0,0,0
1828,56,30,8362000,92704,2,199800,1,26048000,0,0,0,0,1
1829,30,4,1850000,92123,2,22200,2,0,0,0,0,0,0
1830,59,29,3330000,95630,3,148000,3,0,0,0,0,1,0
1831,38,13,8806000,94571,2,577200,1,16354000,0,0,0,0,0
1832,47,22,2220000,94118,4,29600,2,8510000,0,0,0,1,1
1833,54,29,5846000,91330,4,281200,2,0,0,1,0,1,0
1834,34,9,13172000,94303,1,59200,3,0,1,0,0,0,0
1835,41,16,1702000,94143,2,22200,2,8732000,0,0,0,0,0
1836,47,23,12654000,94546,2,103600,1,21016000,0,0,0,1,1
1837,44,19,5476000,90041,4,140600,3,0,0,0,0,0,0
1838,43,18,7622000,90089,3,74000,1,13320000,0,0,0,1,1
1839,31,7,7326000,94720,1,296000,1,0,0,0,0,1,0
1840,28,2,3182000,95616,4,96200,3,0,0,0,0,1,1
1841,55,25,1702000,93106,4,29600,3,6512000,0,0,0,0,0
1842,42,17,6734000,94583,1,7400,2,14726000,0,0,0,1,1
1843,53,29,6882000,95051,1,199800,2,18944000,0,0,0,1,0
1844,30,6,11396000,90230,1,444000,1,0,0,0,0,0,0
1845,65,40,1554000,92717,3,7400,3,0,0,0,0,0,1
1846,43,18,4810000,93065,2,162800,3,0,0,0,0,1,0
1847,56,32,1110000,90089,1,7400,2,0,0,0,0,1,0
1848,25,0,3848000,95126,3,192400,3,11766000,0,0,0,0,0
1849,35,10,2220000,95032,3,96200,1,0,0,1,1,1,1
1850,50,26,3108000,90630,1,118400,2,0,0,0,0,1,0
1851,36,10,1480000,90033,4,22200,1,7178000,0,0,0,1,0
1852,34,8,4440000,94015,4,162800,2,0,0,0,0,0,1
1853,32,6,3996000,94596,4,133200,3,12358000,0,0,0,0,0
1854,51,25,4440000,90401,4,192400,1,7178000,0,0,0,1,0
1855,52,25,3034000,95403,3,74000,2,0,0,0,0,1,0
1856,65,39,2220000,94304,3,51800,2,0,0,0,0,1,1
1857,51,24,1554000,95014,2,74000,2,0,0,0,0,1,0
1858,37,13,7770000,94066,1,59200,2,0,0,0,0,0,1
1859,35,11,4810000,90747,3,207200,1,17760000,0,0,0,1,0
1860,67,41,1480000,91741,2,29600,1,5920000,0,0,0,0,0
1861,30,6,13246000,91103,3,362600,1,10508000,1,0,0,1,0
1862,62,38,11914000,90274,1,214600,1,0,0,1,1,1,1
1863,42,17,6068000,95616,1,273800,3,0,0,0,0,1,0
1864,48,22,3182000,94588,1,88800,2,8288000,0,0,0,1,0
1865,61,36,4514000,92103,2,207200,1,0,0,0,0,0,0
1866,36,6,6660000,91342,4,133200,3,0,0,1,0,0,0
1867,48,24,6660000,94523,1,192400,2,24716000,0,0,0,1,0
1868,65,39,1554000,94553,2,29600,1,0,0,0,0,0,0
1869,25,1,8732000,92833,1,399600,1,0,0,0,0,1,1
1870,55,30,3256000,94025,2,148000,2,0,0,0,0,1,0
1871,63,37,8140000,95032,1,303400,3,0,1,0,0,0,0
1872,31,5,7326000,94065,4,133200,2,19832000,0,0,0,0,0
1873,43,17,7252000,94402,3,81400,1,0,0,0,0,0,0
1874,28,4,5106000,94538,3,51800,2,5920000,0,0,0,1,0
1875,37,11,6068000,95819,3,66600,2,16132000,0,0,0,1,1
1876,27,3,8288000,90066,3,185000,1,28786000,0,1,0,1,0
1877,62,38,9102000,90210,1,214600,1,0,0,0,0,0,0
1878,51,24,5772000,90037,1,197580,2,0,0,0,0,1,0
1879,56,30,4366000,95833,3,59200,1,11766000,0,1,0,1,0
1880,56,30,5772000,90401,3,125800,2,0,0,0,0,0,0
1881,44,19,3626000,94720,4,140600,3,6586000,0,0,0,1,0
1882,46,19,6068000,91365,3,197580,2,0,0,0,0,0,0
1883,56,32,9250000,91330,3,44400,1,25308000,1,0,1,1,1
1884,56,30,13690000,91711,1,214600,1,0,0,0,0,0,0
1885,57,33,12062000,94132,1,547600,1,0,0,0,0,1,0
1886,31,6,1406000,96001,4,81400,3,7696000,0,0,1,1,1
1887,65,41,8510000,94105,4,125800,2,0,0,0,0,0,0
1888,31,7,5994000,95006,2,148000,2,0,0,0,1,1,1
1889,36,10,6882000,94305,1,207200,3,0,0,0,0,1,0
1890,56,30,8214000,93106,4,22200,1,27528000,1,1,1,1,0
1891,52,27,13616000,90630,1,599400,1,0,0,0,0,0,0
1892,42,18,3700000,95126,4,162800,2,0,0,0,0,0,0
1893,55,30,4070000,94110,3,125800,1,0,0,0,0,0,1
1894,49,24,962000,94608,1,29600,3,7474000,0,1,0,0,0
1895,51,25,2146000,94303,4,7400,1,0,0,0,0,1,1
1896,26,2,5328000,95003,4,192400,1,0,0,0,0,1,0
1897,32,7,6142000,94304,1,192400,2,0,0,1,0,0,1
1898,54,29,7252000,93065,1,7400,3,0,0,0,0,0,0
1899,50,24,3182000,95630,4,7400,1,0,0,0,0,1,0
1900,59,33,2516000,94115,1,14800,1,0,0,0,0,1,0
1901,61,36,740000,91365,4,29600,2,0,0,0,0,1,0
1902,43,19,14874000,94305,2,493580,1,0,0,1,0,1,0
1903,39,14,6290000,94005,3,88800,3,7918000,0,0,0,1,1
1904,56,26,3700000,90095,3,103600,3,0,0,0,0,0,0
1905,38,14,6734000,95060,2,0,1,0,0,0,0,1,0
1906,25,-1,8288000,92507,2,148000,1,17834000,0,0,0,1,0
1907,42,17,7252000,92866,2,29600,1,20350000,0,0,0,1,0
1908,42,18,8510000,93711,1,22200,1,0,0,0,0,0,0
1909,50,26,1628000,92037,4,37000,2,8288000,0,0,0,1,0
1910,56,30,7474000,90048,3,125800,2,0,0,0,0,0,1
1911,43,18,6142000,95616,2,281200,3,8288000,0,0,0,0,0
1912,60,35,3848000,94709,3,37000,2,0,0,0,0,0,0
1913,42,16,14134000,94304,3,355200,2,0,1,1,1,1,0
1914,57,33,9916000,92110,4,66600,1,14652000,1,0,0,1,0
1915,48,24,3996000,95616,1,118400,2,13764000,0,0,0,1,0
1916,37,11,5106000,91911,3,155400,1,0,0,1,0,0,0
1917,57,32,4736000,95138,3,118400,3,0,0,0,0,1,0
1918,62,32,3922000,96001,4,123580,3,10508000,0,0,0,0,0
1919,39,9,8732000,93555,2,444000,3,18204000,1,0,1,1,1
1920,38,13,1406000,92069,2,103600,2,8880000,0,0,0,0,1
1921,54,28,2294000,92130,2,29600,3,0,0,0,0,0,0
1922,45,21,4662000,95621,1,59200,3,18130000,0,0,0,1,1
1923,39,15,1850000,93023,1,103600,3,0,0,0,0,0,0
1924,45,19,1628000,90639,1,14800,1,0,0,0,0,1,0
1925,62,38,5772000,92009,1,133200,3,0,0,0,0,0,0
1926,43,19,5994000,90245,1,22200,1,16132000,0,0,0,1,0
1927,30,6,3034000,90095,1,177600,2,0,0,0,0,1,0
1928,35,10,4588000,93106,3,170200,1,0,0,0,0,0,0
1929,58,34,2590000,94122,1,88800,3,0,0,0,0,1,0
1930,44,19,2220000,94501,1,44400,3,0,0,0,0,1,0
1931,56,29,3774000,94080,3,74000,2,0,0,0,0,1,0
1932,28,2,10360000,92122,2,148000,1,0,0,0,0,1,0
1933,64,39,5402000,90073,3,177600,1,13690000,0,0,0,0,0
1934,63,39,2960000,91311,4,88800,2,0,0,0,0,1,0
1935,44,20,5106000,95814,1,59200,3,0,0,0,0,1,1
1936,34,9,14134000,94086,1,355200,3,0,1,0,1,1,1
1937,50,24,6068000,90291,3,222000,2,0,0,0,0,1,0
1938,51,25,13394000,95051,1,244200,3,43586000,1,1,1,1,0
1939,30,4,2812000,90245,1,140600,3,0,0,0,0,1,0
1940,55,31,1702000,94122,2,14800,1,0,0,0,0,1,0
1941,57,33,4070000,92630,1,133200,3,0,0,0,0,1,0
1942,43,19,4292000,95307,2,236800,1,0,0,0,0,1,0
1943,61,36,2146000,90210,2,37000,2,0,0,0,0,1,0
1944,49,23,2886000,95521,4,192400,1,0,0,0,0,0,0
1945,52,28,2886000,90095,3,140600,2,6142000,0,0,1,1,1
1946,57,33,2220000,93106,3,111000,1,11174000,0,1,0,1,0
1947,53,23,4292000,94720,4,148000,3,0,0,0,0,1,1
1948,52,28,4588000,94111,1,133200,3,17094000,0,0,0,1,0
1949,39,15,4588000,93955,4,177600,1,6364000,0,0,0,0,0
1950,58,34,1406000,90504,1,88800,3,0,0,0,0,0,0
1951,36,12,2812000,94109,1,111000,2,0,0,0,0,0,0
1952,45,21,6216000,94550,4,148000,3,0,0,0,0,1,1
1953,30,5,5772000,92037,1,192400,2,0,0,0,0,1,0
1954,49,25,1628000,90058,4,14800,1,6142000,0,0,0,1,0
1955,44,20,5994000,90245,4,148000,3,20498000,0,0,0,1,0
1956,43,17,2368000,90401,3,37000,2,0,0,0,0,1,0
1957,42,18,6586000,94539,4,59200,1,13616000,0,0,0,0,0
1958,29,4,8954000,90028,2,244200,1,0,0,0,0,1,0
1959,28,2,3108000,95762,1,111000,1,0,0,0,0,1,1
1960,50,24,9620000,95833,1,74000,1,0,0,0,0,0,0
1961,44,19,2220000,95616,4,0,2,0,0,0,0,1,0
1962,52,26,8436000,94304,1,362600,1,0,0,0,0,0,0
1963,28,4,11470000,90019,1,468420,1,0,0,0,0,0,0
1964,62,38,3700000,94539,2,81400,1,0,0,0,0,0,1
1965,34,10,2516000,95060,1,111000,2,8214000,0,0,0,0,1
1966,45,20,6956000,90095,3,37000,3,0,0,0,0,1,0
1967,52,26,8436000,91330,2,177600,2,0,0,0,0,0,0
1968,43,18,6586000,94303,3,37000,3,7992000,0,0,0,0,1
1969,54,24,3626000,91801,1,103600,3,0,0,0,0,1,0
1970,64,38,8510000,94105,1,148000,1,0,0,0,0,1,1
1971,27,3,10952000,92780,1,111000,1,29378000,0,0,0,1,1
1972,42,17,5328000,95616,4,81400,2,15022000,0,0,0,0,1
1973,28,2,8436000,94606,4,155400,3,0,0,0,0,1,0
1974,47,22,814000,92192,2,0,1,5772000,0,0,0,0,0
1975,39,13,4662000,90095,4,14800,3,17908000,0,0,0,0,0
1976,29,3,8362000,94132,2,14800,1,0,0,0,0,1,1
1977,39,13,5920000,95616,2,133200,1,0,0,0,0,1,0
1978,41,15,3996000,94303,3,37000,3,0,0,0,0,1,1
1979,37,11,2368000,94612,2,103600,3,0,0,1,0,1,0
1980,41,17,814000,91330,1,74000,1,0,0,0,0,0,0
1981,45,19,10434000,94706,1,177600,1,0,0,0,0,1,0
1982,52,26,6216000,91768,3,222000,2,0,0,0,0,1,0
1983,58,33,1332000,94701,3,7400,2,8140000,0,0,0,1,0
1984,31,5,1480000,94720,2,22200,1,0,0,0,0,0,0
1985,26,1,4070000,92630,4,125800,2,12950000,0,0,0,1,0
1986,31,7,2294000,94920,4,29600,2,5846000,0,0,0,0,0
1987,42,17,8436000,90065,2,29600,1,0,0,0,0,0,0
1988,56,31,3848000,94118,3,148000,2,0,0,1,1,1,1
1989,52,28,1332000,91301,1,22200,1,8880000,0,0,0,1,0
1990,59,35,4070000,90274,1,133200,3,0,0,1,0,0,0
1991,32,8,2146000,92807,1,14800,3,5624000,0,0,0,1,1
1992,46,22,2220000,90747,3,37000,1,0,0,0,0,0,0
1993,52,28,2812000,94302,2,59200,1,0,0,0,0,0,1
1994,30,5,9028000,94545,2,229400,1,0,0,0,0,0,0
1995,32,8,13542000,94080,1,444000,1,0,0,0,0,0,0
1996,35,11,3034000,94720,1,177600,2,0,0,0,0,0,0
1997,49,24,2812000,94305,1,103600,3,0,0,0,0,0,0
1998,54,30,4514000,92093,1,133200,3,0,0,0,0,1,0
1999,56,32,7622000,94111,3,296000,3,0,1,0,0,0,0
2000,48,22,5920000,93940,2,177600,2,0,0,0,0,1,0
2001,28,2,1628000,95670,1,7400,2,0,0,0,0,1,0
2002,44,17,9472000,94928,2,240500,2,0,1,0,0,0,1
2003,30,4,10508000,92126,3,310800,1,26566000,1,0,0,0,0
2004,44,20,9176000,90277,1,347800,1,0,0,0,0,1,1
2005,30,4,3256000,92704,1,140600,3,10582000,0,0,0,0,0
2006,47,23,12580000,90254,2,481000,2,0,1,0,1,1,1
2007,64,39,5550000,94720,4,7400,2,0,0,0,1,1,1
2008,48,21,5772000,94010,3,148000,2,0,0,0,0,1,1
2009,63,38,2294000,92037,1,81400,3,9250000,0,0,0,1,0
2010,25,0,7326000,92735,1,140600,1,23902000,0,0,0,0,0
